50/50,Bad Behaviour,Ball Receipt*,Ball Recovery,Block,Carry,Clearance,Dispossessed,Dribble,Dribbled Past,Duel,Error,Foul Committed,Foul Won,Goal Keeper,Interception,Miscontrol,Offside,Own Goal Against,Pass,Player Off,Player On,Pressure,Shield,Shot,player_id,player_name,team_name
0.0,0.0,13,1,1,8,0,0,0,1,1,0.0,1,0,0,0,0,0.0,0.0,10,0.0,0.0,7,0.0,1,5713,Mohammed Kanoo,Saudi Arabia
0.0,0.0,9,4,0,10,0,0,0,0,0,1.0,0,0,16,0,0,0.0,0.0,25,0.0,0.0,0,0.0,0,5714,Mohammed Khalil Al Owais,Saudi Arabia
0.0,0.0,36,3,3,32,2,0,0,1,1,0.0,0,0,0,3,0,0.0,0.0,42,0.0,0.0,5,0.0,0,5715,Ali Albulayhi,Saudi Arabia
0.0,0.0,114,11,2,109,1,0,2,1,5,0.0,2,4,0,1,1,0.0,0.0,107,0.0,0.0,31,0.0,4,5716,Hussain Al Mogahwi,Saudi Arabia
0.0,0.0,84,7,7,82,5,2,2,12,10,0.0,5,5,0,6,1,0.0,0.0,123,0.0,0.0,67,0.0,1,5717,Diego Sebastián Laxalt Suárez,Uruguay
0.0,0.0,24,2,1,13,0,1,1,0,1,0.0,1,1,0,0,4,0.0,0.0,10,0.0,0.0,6,0.0,4,5718,Rodrigo Moreno Machado,Spain
0.0,0.0,77,3,1,61,0,2,5,0,1,0.0,0,3,0,0,3,0.0,0.0,67,0.0,0.0,10,0.0,3,5719,Marco Asensio Willemsen,Spain
1.0,0.0,8,4,1,10,0,1,1,3,5,0.0,0,1,0,4,1,0.0,0.0,19,0.0,0.0,6,0.0,0,5720,Milad Mohammadi,Iran
0.0,0.0,155,13,3,133,2,3,6,5,4,0.0,2,2,0,1,1,0.0,0.0,181,0.0,0.0,32,2.0,2,5721,Daniel Carvajal Ramos,Spain
1.0,0.0,34,8,6,34,7,0,3,8,2,0.0,4,5,0,3,1,0.0,0.0,44,0.0,0.0,41,0.0,1,5722,Saeid Ezatolahi Afagh,Iran
0.0,0.0,19,2,1,16,0,4,3,0,2,0.0,0,1,0,0,0,0.0,0.0,9,0.0,0.0,6,0.0,0,5723,Gelson Dany Batalha Martins,Portugal
0.0,0.0,19,1,0,16,0,0,1,0,1,0.0,3,0,0,0,1,0.0,0.0,22,0.0,0.0,14,0.0,0,5724,Fayçal Fajr,Morocco
0.0,0.0,12,0,0,8,0,2,0,0,1,0.0,1,0,0,0,0,0.0,0.0,8,0.0,0.0,1,0.0,0,5725,Mehdi Carcela-González,Morocco
0.0,0.0,62,5,1,25,1,2,3,1,8,0.0,3,3,0,1,4,0.0,0.0,26,0.0,0.0,48,0.0,4,5726,Khalid Boutaïb,Morocco
1.0,0.0,67,13,7,68,4,0,5,2,8,0.0,5,0,0,4,1,0.0,0.0,92,0.0,0.0,33,0.0,2,5727,Nabil Dirar,Morocco
0.0,0.0,76,4,1,30,0,0,4,2,9,0.0,3,3,0,0,6,0.0,0.0,35,1.0,1.0,31,0.0,1,5732,Andreas Evald Cornelius,Denmark
0.0,0.0,15,0,1,9,0,0,0,0,1,0.0,0,1,0,0,0,0.0,0.0,15,0.0,0.0,2,0.0,0,5737,Steven N''Kemboanza Mike Christopher Nzonzi,France
0.0,0.0,71,1,1,64,4,0,0,0,5,0.0,2,1,0,2,0,0.0,0.0,87,0.0,0.0,11,0.0,0,5737,Steven N'Kemboanza Mike Christopher Nzonzi,France
0.0,0.0,58,8,2,61,5,0,1,6,6,0.0,0,0,0,0,0,0.0,0.0,74,0.0,0.0,12,0.0,0,5738,Anderson Santamaría Bardales,Peru
0.0,0.0,42,4,2,47,10,0,3,0,3,0.0,2,0,0,2,0,0.0,0.0,64,0.0,0.0,9,0.0,0,5739,Vedran Ćorluka,Croatia
1.0,0.0,119,7,2,108,0,2,1,3,3,0.0,5,5,0,1,3,0.0,0.0,114,0.0,0.0,43,0.0,1,5741,Enzo Nicolás Pérez,Argentina
1.0,0.0,158,9,6,149,2,1,1,4,5,0.0,8,6,0,4,2,0.0,0.0,185,1.0,1.0,36,1.0,1,5742,Gabriel Iván Mercado,Argentina
0.0,0.0,14,1,0,12,0,0,1,1,0,0.0,0,2,0,0,1,0.0,0.0,11,0.0,0.0,7,0.0,1,5743,Paulo Bruno Exequiel Dybala,Argentina
0.0,0.0,44,2,2,12,1,1,0,0,6,0.0,0,1,0,0,2,0.0,0.0,18,0.0,0.0,31,0.0,1,5829,Jón Daði Böðvarsson,Iceland
0.0,0.0,44,11,0,55,9,0,1,2,2,0.0,2,3,0,6,2,0.0,0.0,73,0.0,0.0,16,0.0,1,5830,Kenneth Josiah Omeruo,Nigeria
0.0,0.0,23,5,7,20,5,0,0,1,3,0.0,3,1,0,2,0,0.0,0.0,46,0.0,0.0,26,1.0,3,5831,Sverrir Ingi Ingason,Iceland
0.0,0.0,21,1,0,23,0,1,0,0,5,0.0,1,0,0,0,1,0.0,0.0,25,0.0,0.0,12,0.0,0,5832,Tyronne Ebuehi,Nigeria
0.0,0.0,13,2,0,13,0,1,1,0,1,0.0,0,0,0,0,2,0.0,0.0,11,0.0,0.0,10,0.0,0,5833,Nemanja Radonjić,Serbia
0.0,0.0,40,3,1,16,0,1,2,0,1,0.0,1,3,0,0,2,0.0,0.0,17,0.0,0.0,30,0.0,3,5834,Mario Gavranović,Switzerland
0.0,0.0,45,2,1,19,0,0,1,0,3,0.0,1,1,0,0,2,0.0,0.0,20,0.0,0.0,15,0.0,4,5835,Josip Drmic,Switzerland
0.0,0.0,49,6,5,43,3,2,0,4,7,0.0,7,1,0,5,1,0.0,0.0,64,0.0,0.0,28,0.0,3,5836,Bryan Oviedo,Costa Rica
0.0,0.0,57,5,0,68,0,5,8,0,2,0.0,0,3,0,1,1,0.0,0.0,52,0.0,0.0,5,0.0,4,5837,Douglas Costa de Souza,Brazil
0.0,0.0,178,10,11,174,4,2,3,6,16,0.0,8,4,0,3,2,0.0,0.0,228,0.0,0.0,79,1.0,0,5838,Fágner Conserva Lemos,Brazil
0.0,0.0,5,1,0,4,0,0,0,1,0,0.0,0,0,0,0,1,0.0,0.0,5,0.0,0.0,3,0.0,0,5839,Yeltsin Ignacio Tejeda Valverde,Costa Rica
0.0,0.0,92,2,1,70,0,0,5,1,5,0.0,3,2,0,3,2,0.0,0.0,101,0.0,0.0,23,2.0,1,5936,Hamdi Nagguez,Tunisia
0.0,0.0,27,1,1,27,0,2,3,0,0,0.0,0,0,0,1,3,0.0,0.0,24,0.0,0.0,2,0.0,0,5985,Jesús Manuel Corona Ruíz,Mexico
0.0,0.0,19,9,3,26,3,0,2,1,1,0.0,2,1,0,2,1,0.0,0.0,36,0.0,0.0,38,0.0,0,5986,Chul Hong,South Korea
0.0,0.0,4,1,0,3,0,0,0,1,2,0.0,0,0,0,1,1,0.0,0.0,3,0.0,0.0,2,0.0,0,5987,Giovani dos Santos Ramírez,Mexico
0.0,0.0,37,3,2,38,0,1,0,2,4,0.0,3,1,0,1,1,0.0,0.0,41,0.0,0.0,40,0.0,0,5988,Se-Jong Ju,South Korea
1.0,0.0,48,3,1,35,0,4,2,4,8,0.0,7,2,0,0,2,0.0,0.0,33,0.0,0.0,59,0.0,2,5989,Seon-Min Moon,South Korea
0.0,1.0,18,0,0,3,1,0,1,2,2,0.0,0,1,0,0,1,0.0,0.0,7,0.0,0.0,16,0.0,1,6038,John Guidetti,Sweden
0.0,0.0,14,2,0,14,0,1,0,0,0,0.0,1,0,0,0,0,0.0,0.0,17,1.0,1.0,5,0.0,1,6039,Sebastian Rudy,Germany
0.0,0.0,96,6,5,81,3,0,2,0,8,0.0,2,3,0,2,1,0.0,0.0,107,0.0,0.0,22,0.0,2,6040,Jonas Hector,Germany
0.0,0.0,37,8,0,32,0,3,3,4,4,0.0,5,2,0,1,0,0.0,0.0,43,0.0,0.0,38,0.0,1,6138,Ricardo Guardia Avila,Panama
0.0,0.0,16,1,0,15,3,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,16,0.0,0.0,2,0.0,1,6139,Felipe Abdiel Baloy Ramírez,Panama
0.0,0.0,7,1,1,3,0,0,1,1,1,0.0,1,0,0,1,0,0.0,0.0,6,0.0,0.0,10,0.0,0,6140,Abdiel Arroyo Molinar,Panama
0.0,0.0,40,4,2,35,2,2,3,3,1,0.0,2,3,0,1,1,0.0,0.0,42,0.0,0.0,24,0.0,3,6191,Takashi Usami,Japan
0.0,0.0,11,0,0,9,0,0,0,1,0,0.0,0,0,0,0,0,0.0,0.0,13,0.0,0.0,5,0.0,0,6192,Abel Enrique Aguilar Tapia,Colombia
0.0,0.0,91,11,7,83,2,4,4,2,8,0.0,2,1,0,2,4,0.0,0.0,88,0.0,0.0,52,0.0,3,6193,Andrés Mateus Uribe Villa,Colombia
0.0,0.0,21,1,0,11,0,2,3,0,4,0.0,1,0,0,0,2,0.0,0.0,8,0.0,0.0,14,0.0,1,6194,Łukasz Teodorczyk,Poland
2.0,0.0,57,6,5,51,1,0,2,5,16,0.0,4,5,0,3,0,0.0,0.0,67,0.0,0.0,97,0.0,1,6195,Jacek Góralski,Poland
0.0,0.0,117,12,7,124,17,0,1,1,14,1.0,7,5,0,4,0,0.0,0.0,159,0.0,0.0,32,0.0,3,6196,Yerry Fernando Mina González,Colombia
0.0,0.0,18,4,1,21,0,0,0,1,3,0.0,0,1,0,0,1,0.0,0.0,31,0.0,0.0,12,0.0,0,6290,Motaz Ali Hassan Hawsawi,Saudi Arabia
0.0,0.0,8,1,0,7,0,0,0,0,0,0.0,0,0,10,0,0,0.0,0.0,13,0.0,0.0,0,0.0,0,6291,Yasser Abdullah Al Mosailem,Saudi Arabia
0.0,0.0,2,5,0,6,0,0,0,0,0,0.0,0,0,22,0,0,0.0,0.0,19,0.0,0.0,0,0.0,0,6292,Essam Kamal Tawfik El Hadary,Egypt
0.0,0.0,11,1,0,3,0,0,0,0,3,0.0,1,1,0,0,2,0.0,0.0,4,0.0,0.0,10,0.0,0,6297,Maximiliano Gómez González,Uruguay
0.0,0.0,11,2,1,11,0,0,0,1,0,0.0,2,2,0,0,1,0.0,0.0,12,0.0,0.0,3,0.0,0,6298,Igor Smolnikov,Russia
0.0,0.0,21,4,0,20,0,1,1,0,4,0.0,1,1,0,0,1,0.0,0.0,20,0.0,0.0,30,0.0,0,6299,Aleksey Miranchuk,Russia
0.0,0.0,50,1,2,51,1,0,0,1,4,0.0,3,0,0,1,0,0.0,0.0,64,0.0,0.0,7,0.0,0,6300,Sebastián Coates Nión,Uruguay
0.0,0.0,8,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,5,0.0,0.0,4,0.0,1,6301,Youssef En-Nesyri,Morocco
0.0,0.0,11,1,0,5,0,0,0,1,3,0.0,1,0,0,0,1,0.0,0.0,5,0.0,0.0,4,0.0,0,6302,Kasper Dolberg,Denmark
0.0,0.0,13,2,0,10,1,0,2,0,0,0.0,0,0,0,1,0,0.0,0.0,8,0.0,0.0,14,0.0,1,6303,Viktor Fischer,Denmark
0.0,0.0,2,0,0,1,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,2,0.0,0.0,0,0.0,0,6304,Arnór Ingvi Traustason,Iceland
0.0,0.0,63,6,5,65,1,2,2,2,5,0.0,4,2,0,3,2,0.0,0.0,73,0.0,0.0,37,0.0,3,6305,Milan Badelj,Croatia
0.0,0.0,2,0,0,1,0,0,0,0,0,0.0,0,1,0,0,0,0.0,0.0,2,0.0,0.0,2,0.0,0,6306,Albert Gudmundsson,Iceland
0.0,0.0,29,1,2,30,7,0,1,0,3,0.0,1,0,0,0,0,0.0,0.0,34,0.0,0.0,19,1.0,0,6307,Duje Ćaleta-Car,Croatia
0.0,0.0,123,12,3,121,4,1,9,3,2,0.0,5,0,0,1,0,0.0,0.0,158,0.0,0.0,28,0.0,3,6308,Josip Pivarić,Croatia
0.0,0.0,33,0,2,33,4,0,0,0,2,0.0,1,0,0,1,2,0.0,0.0,51,0.0,0.0,27,0.0,0,6309,Tin Jedvaj,Croatia
0.0,0.0,9,1,0,9,1,0,0,0,1,0.0,0,0,0,0,0,0.0,0.0,11,0.0,0.0,4,0.0,0,6310,Filip Bradarić,Croatia
0.0,0.0,7,5,0,9,0,0,0,0,0,0.0,0,1,21,0,0,0.0,0.0,16,0.0,0.0,0,0.0,0,6311,Lovre Kalinić,Croatia
0.0,0.0,26,10,0,28,0,0,0,0,0,0.0,0,0,21,0,0,0.0,0.0,41,0.0,0.0,0,0.0,0,6312,Franco Armani,Argentina
0.0,0.0,4,0,0,3,0,0,0,0,2,0.0,1,0,0,0,0,0.0,0.0,4,0.0,0.0,12,0.0,0,6313,Wilder José Cartagena Mendoza,Peru
0.0,0.0,15,2,0,7,0,0,0,0,2,0.0,1,1,0,0,3,0.0,0.0,9,0.0,0.0,10,0.0,2,6314,Tim Cahill,Australia
0.0,0.0,18,0,2,18,1,0,1,0,2,0.0,2,0,0,0,2,0.0,0.0,19,0.0,0.0,10,0.0,0,6315,Christopher Paolo César Hurtado Huertas,Peru
0.0,0.0,4,1,0,5,0,1,1,0,0,0.0,0,0,0,0,0,0.0,0.0,3,0.0,0.0,1,0.0,0,6316,Oribe Peralta Morones,Mexico
0.0,0.0,18,1,1,14,0,0,0,0,0,0.0,1,0,0,0,1,0.0,0.0,15,0.0,0.0,1,0.0,1,6317,Marco Jhonfai Fabián De La Mora,Mexico
0.0,0.0,10,3,1,12,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,13,0.0,0.0,21,0.0,1,6318,Andrija Živković,Serbia
0.0,0.0,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,2,0.0,0,6319,Luka Jović,Serbia
0.0,0.0,105,5,7,98,2,0,2,5,7,0.0,1,0,0,2,0,0.0,0.0,129,0.0,0.0,36,0.0,1,6320,Filipe Luís Kasmirski,Brazil
1.0,0.0,35,0,1,34,3,0,0,1,0,0.0,0,0,0,1,0,0.0,0.0,44,0.0,0.0,16,0.0,0,6321,Milos Veljkovic,Serbia
0.0,0.0,75,4,1,77,2,1,0,2,2,0.0,0,1,0,2,0,0.0,0.0,86,0.0,0.0,12,1.0,0,6322,Niklas Süle,Germany
0.0,0.0,9,2,4,6,5,0,0,1,1,0.0,1,0,0,0,0,0.0,0.0,12,0.0,0.0,9,0.0,0,6323,Young-Sun Yun,South Korea
0.0,0.0,29,1,1,20,0,0,1,1,1,0.0,1,1,0,0,2,0.0,0.0,22,0.0,0.0,6,0.0,2,6324,Leon Goretzka,Germany
0.0,0.0,4,2,0,3,2,1,0,0,0,0.0,1,0,0,0,1,0.0,0.0,3,0.0,0.0,7,0.0,0,6325,Yo-Han Go,South Korea
0.0,0.0,5,0,1,4,0,0,0,0,0,0.0,1,0,0,0,0,0.0,0.0,5,0.0,0.0,1,0.0,0,6326,Rodney Wallace,Costa Rica
0.0,0.0,2,0,0,2,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,2,0.0,0.0,0,0.0,0,6327,Rándall Azofeifa Corrales,Costa Rica
0.0,1.0,28,1,3,25,4,0,0,1,0,0.0,0,1,0,4,0,0.0,0.0,41,0.0,0.0,2,0.0,1,6328,Kendall Jamaal Waston Manley,Costa Rica
0.0,0.0,1,0,0,1,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,1,0.0,0.0,0,0.0,0,6329,Ian Rey Smith Quiros,Costa Rica
0.0,0.0,43,3,0,33,0,1,6,1,1,0.0,1,1,0,0,2,0.0,0.0,22,0.0,0.0,43,0.0,3,6330,Adnan Januzaj,Belgium
0.0,0.0,62,2,1,62,1,1,0,4,1,0.0,3,1,0,0,0,0.0,0.0,70,0.0,0.0,11,0.0,0,6331,Leander Dendoncker,Belgium
0.0,0.0,69,3,1,68,3,0,0,1,4,0.0,3,1,0,1,1,0.0,0.0,80,1.0,1.0,20,0.0,0,6332,Thomas Vermaelen,Belgium
0.0,0.0,6,0,0,2,0,2,0,0,2,0.0,0,0,0,0,0,0.0,0.0,1,0.0,0.0,1,0.0,0,6333,Miguel Ángel Borja Hernández,Colombia
0.0,0.0,46,6,3,25,1,2,4,2,4,0.0,3,0,0,0,2,0.0,0.0,30,0.0,0.0,13,0.0,2,6334,Luis Fernando Muriel Fruto,Colombia
0.0,0.0,17,7,2,23,1,2,3,0,3,0.0,1,3,0,4,0,0.0,0.0,32,0.0,0.0,15,0.0,0,6335,Lamine Gassama,Senegal
0.0,0.0,39,5,3,31,0,0,3,0,3,0.0,0,3,0,1,1,0.0,0.0,34,0.0,0.0,12,0.0,2,6336,Rafał Kurzawa,Poland
0.0,0.0,32,1,1,14,0,0,2,1,2,0.0,1,0,0,1,1,0.0,0.0,16,0.0,0.0,24,0.0,2,6337,Yoshinori Muto,Japan
0.0,0.0,75,4,2,68,2,0,0,1,0,1.0,1,0,0,0,0,0.0,0.0,87,0.0,0.0,12,0.0,2,6338,Tomoaki Makino,Japan
0.0,0.0,28,1,1,17,1,5,0,3,2,0.0,0,0,0,0,2,0.0,0.0,17,0.0,0.0,21,0.0,1,6339,Gotoku Sakai,Japan
0.0,0.0,9,3,0,9,0,1,0,0,0,0.0,0,0,0,0,0,0.0,0.0,11,0.0,0.0,1,0.0,0,6340,Sławomir Peszko,Poland
0.0,0.0,17,3,0,21,0,0,0,0,0,0.0,0,2,11,0,0,0.0,0.0,29,0.0,0.0,0,0.0,0,6342,Aymen Mathlouthi,Tunisia
0.0,0.0,11,1,1,12,1,0,0,2,3,0.0,0,0,0,1,0,0.0,0.0,16,0.0,0.0,1,0.0,0,6343,Harold Oshkaly Cummings Segura,Panama
0.0,0.0,13,3,1,13,4,1,0,1,2,0.0,0,1,0,2,0,0.0,0.0,36,0.0,0.0,14,0.0,1,6344,Luis Carlos Ovalle Victoria,Panama
0.0,0.0,61,2,0,57,0,1,1,0,3,0.0,0,1,0,1,0,0.0,0.0,83,0.0,0.0,4,0.0,0,6345,Rami Bedoui,Tunisia
0.0,0.0,20,2,0,17,4,0,0,1,3,0.0,0,0,0,2,0,0.0,0.0,32,0.0,0.0,11,0.0,0,6346,Adolfo Abdiel Machado,Panama
0.0,0.0,77,3,2,70,0,1,0,3,7,0.0,4,3,0,2,2,0.0,0.0,79,0.0,0.0,25,0.0,1,6347,Ghilane Chalali,Tunisia
0.0,0.0,6,0,1,5,0,0,1,0,0,0.0,2,0,0,1,0,0.0,0.0,7,0.0,0.0,3,0.0,0,6348,Ahmed Khalil,Tunisia
0.0,0.0,20,2,0,20,1,0,0,0,0,1.0,0,1,0,0,0,0.0,0.0,27,0.0,0.0,5,0.0,0,6349,Federico Julián Fazio,Argentina
0.0,0.0,12,0,1,11,0,0,1,0,1,0.0,0,0,0,0,0,0.0,0.0,10,0.0,0.0,1,0.0,2,6350,Manuel Henrique Tavares Fernandes,Portugal
0.0,0.0,48,0,0,15,0,2,0,2,5,0.0,6,3,0,1,5,0.0,0.0,19,0.0,0.0,20,0.0,1,6351,Cristhian Ricardo Stuani Curbelo,Uruguay
0.0,0.0,48,1,1,44,0,1,2,0,3,0.0,3,2,0,1,0,0.0,0.0,55,0.0,0.0,4,0.0,0,6352,Ricardo Domingos Barbosa Pereira,Portugal
0.0,0.0,2,2,0,3,2,0,0,2,1,0.0,0,1,0,0,0,0.0,0.0,6,0.0,0.0,6,0.0,0,6353,Vladimir Granat,Russia
0.0,0.0,29,2,3,12,2,0,1,4,2,0.0,2,0,0,0,1,0.0,0.0,17,0.0,0.0,24,0.0,3,6354,Aleksandr Erokhin,Russia
0.0,0.0,27,4,5,27,0,1,1,2,1,0.0,0,0,0,0,1,0.0,0.0,52,0.0,0.0,16,0.0,0,6355,Jonas Knudsen,Denmark
0.0,0.0,11,0,0,11,0,0,0,1,0,0.0,0,0,0,0,0,0.0,0.0,11,0.0,0.0,5,0.0,1,6356,Michael Krohn-Dehli,Denmark
0.0,0.0,28,3,1,20,0,1,1,3,2,0.0,0,0,0,0,0,0.0,0.0,23,0.0,0.0,15,0.0,0,6357,Jonathan dos Santos Ramírez,Mexico
0.0,0.0,40,1,6,39,2,0,3,0,1,0.0,0,0,0,0,1,0.0,0.0,57,0.0,0.0,20,0.0,0,6358,Emil Krafth,Sweden
0.0,0.0,61,3,0,56,3,0,0,0,1,0.0,1,2,0,1,0,0.0,0.0,66,0.0,0.0,4,0.0,0,6359,Johan Danon Djourou-Gbadjere,Switzerland
0.0,0.0,1,0,0,1,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,1,0.0,0.0,0,0.0,0,6360,Cristian Eduardo Zapata Valencia,Colombia
0.0,0.0,11,3,0,14,0,0,2,0,0,0.0,0,1,0,0,1,0.0,0.0,18,0.0,0.0,6,0.0,0,6426,Jonathan Matías Urretaviscaya da Luz,Uruguay
1.0,0.0,52,0,0,51,1,2,0,0,1,0.0,0,1,0,0,0,0.0,0.0,51,0.0,0.0,16,0.0,1,10287,İlkay Gündoğan,Germany
0.0,0.0,252,20,5,125,2,8,5,3,11,0.0,4,23,0,2,7,0.0,0.0,148,0.0,0.0,115,0.0,15,10955,Harry Kane,England
0.0,0.0,173,9,2,166,2,1,3,6,4,0.0,6,5,0,1,0,0.0,0.0,194,0.0,0.0,61,0.0,6,10956,Eric Dier,England
0.0,0.0,55,3,4,20,0,1,1,0,6,0.0,2,2,0,0,3,0.0,0.0,23,0.0,0.0,49,0.0,3,10960,Jamie Vardy,England
0.0,0.0,193,5,7,59,2,2,1,3,24,0.0,16,11,0,4,8,0.0,0.0,87,1.0,1.0,150,0.0,15,11098,Marcus Berg,Sweden
0.0,0.0,39,6,2,39,0,2,4,2,4,0.0,1,3,0,0,1,0.0,0.0,49,0.0,0.0,23,0.0,1,19597,Marcos Javier Acuña,Argentina
0.0,0.0,1,2,1,3,0,0,2,0,0,0.0,2,0,0,0,0,0.0,0.0,4,0.0,0.0,6,0.0,0,19988,Jimmy Durmaz,Sweden
0.0,0.0,298,30,7,289,10,18,13,6,19,0.0,15,17,0,5,7,0.0,0.0,305,0.0,0.0,139,1.0,7,20004,Paul Pogba,France
0.0,0.0,389,19,11,372,18,0,0,1,6,0.0,3,1,0,4,0,0.0,0.0,446,0.0,0.0,47,0.0,5,20005,Toby Alderweireld,Belgium
0.0,0.0,112,12,7,111,14,0,1,4,13,0.0,2,5,0,6,0,0.0,0.0,167,0.0,0.0,35,1.0,3,20016,Kléper Laveran Lima Ferreira,Portugal
1.0,0.0,148,17,4,102,1,7,13,2,13,0.0,3,17,0,3,11,1.0,0.0,81,0.0,0.0,51,0.0,10,2941,Ismaïla Sarr,Senegal
1.0,0.0,56,2,5,45,0,1,1,2,5,0.0,2,1,0,3,0,0.0,0.0,61,0.0,0.0,17,0.0,0,2954,Youri Tielemans,Belgium
0.0,0.0,70,8,3,50,3,5,7,0,13,0.0,3,5,0,2,8,0.0,0.0,45,0.0,0.0,30,1.0,1,2972,Marcus Thuram,France
0.0,1.0,211,8,4,111,1,8,13,1,8,1.0,4,6,0,1,11,0.0,0.0,127,0.0,0.0,45,0.0,10,2988,Memphis Depay,Netherlands
0.0,0.0,19,3,1,19,10,0,1,0,1,0.0,1,2,0,4,0,0.0,0.0,27,0.0,0.0,5,0.0,0,2989,Alexander Djiku,Ghana
3.0,0.0,201,11,4,184,0,6,29,4,3,0.0,0,7,0,2,5,0.0,0.0,164,0.0,0.0,34,0.0,7,2995,Ángel Fabián Di María Hernández,Argentina
0.0,0.0,361,30,2,298,0,17,50,1,6,0.0,8,10,0,1,21,0.0,0.0,233,1.0,1.0,37,0.0,32,3009,Kylian Mbappé Lottin,France
2.0,0.0,271,24,17,220,7,9,3,6,19,0.0,9,6,0,10,5,0.0,0.0,285,0.0,0.0,84,0.0,9,3026,Adrien Rabiot,France
0.0,0.0,109,7,7,95,26,0,0,1,7,0.0,2,1,0,4,0,0.0,0.0,130,2.0,2.0,15,0.0,3,3034,Kamil Glik,Poland
0.0,0.0,203,16,8,187,0,4,6,2,7,0.0,4,1,0,3,5,0.0,0.0,231,0.0,0.0,32,0.0,4,3043,Christian Dannemann Eriksen,Denmark
0.0,0.0,62,4,1,52,1,3,4,3,5,0.0,0,0,0,1,1,0.0,0.0,56,0.0,0.0,14,0.0,3,3053,Leroy Sané,Germany
0.0,0.0,219,11,2,205,8,1,1,1,8,1.0,3,1,0,1,1,0.0,0.0,267,0.0,0.0,14,1.0,2,3063,Danilo Luiz da Silva,Brazil
0.0,0.0,14,10,0,19,0,0,0,0,0,0.0,0,0,8,0,0,0.0,0.0,30,0.0,0.0,0,0.0,0,3067,Ederson Santana de Moraes,Brazil
0.0,0.0,231,10,5,214,18,0,0,1,4,0.0,0,6,0,3,0,0.0,0.0,264,0.0,0.0,15,0.0,2,3077,Jan Vertonghen,Belgium
2.0,0.0,158,14,3,120,1,14,9,3,10,1.0,1,6,0,1,7,0.0,0.0,122,0.0,0.0,36,0.0,9,3083,Heung-Min Son,South Korea
0.0,0.0,109,18,7,105,11,1,3,2,8,1.0,1,3,0,2,1,0.0,0.0,160,0.0,0.0,25,0.0,3,3086,Ben Davies,Wales
2.0,0.0,131,15,3,116,1,4,7,2,5,0.0,0,2,0,1,6,0.0,0.0,140,0.0,0.0,25,0.0,7,3089,Kevin De Bruyne,Belgium
0.0,2.0,475,28,8,445,34,0,0,4,26,1.0,13,6,0,10,1,0.0,0.0,565,0.0,0.0,54,1.0,1,3090,Nicolás Hernán Otamendi,Argentina
0.0,0.0,74,16,0,73,0,0,0,0,0,0.0,0,1,94,0,0,0.0,0.0,182,0.0,0.0,0,0.0,0,3099,Hugo Lloris,France
0.0,0.0,27,3,0,20,0,2,0,0,3,0.0,0,0,0,0,0,0.0,0.0,23,0.0,0.0,11,0.0,0,3135,Chang-Hoon Kwon,South Korea
2.0,0.0,125,10,6,105,2,3,3,1,7,0.0,6,5,0,6,6,0.0,0.0,134,0.0,0.0,57,0.0,1,3141,André-Frank Zambo Anguissa,Cameroon
0.0,0.0,218,16,5,193,9,0,0,0,4,1.0,0,3,0,0,0,0.0,0.0,247,0.0,0.0,14,1.0,6,3167,Antonio Rüdiger,Germany
0.0,0.0,117,8,4,109,4,3,2,4,9,0.0,4,1,0,6,3,0.0,0.0,142,0.0,0.0,24,0.0,3,3176,Thomas Meunier,Belgium
1.0,0.0,272,26,3,238,1,3,5,1,14,0.0,2,3,0,2,5,0.0,0.0,292,0.0,0.0,57,1.0,1,3193,Bernardo Mota Veiga de Carvalho e Silva,Portugal
1.0,0.0,31,8,0,27,0,3,1,0,4,0.0,1,2,0,0,3,0.0,0.0,20,0.0,0.0,10,0.0,5,3196,Wahbi Khazri,Tunisia
0.0,0.0,48,8,0,30,0,1,1,1,5,0.0,1,5,0,1,1,0.0,0.0,27,0.0,0.0,15,0.0,2,3202,Gabriel Fernando de Jesus,Brazil
0.0,0.0,138,8,4,134,4,1,3,5,5,0.0,3,3,0,7,1,0.0,0.0,177,0.0,0.0,17,0.0,0,3205,Kyle Walker,England
0.0,0.0,77,4,1,54,0,3,3,3,4,0.0,0,4,0,1,5,0.0,0.0,58,0.0,0.0,17,0.0,1,3233,Raheem Sterling,England
0.0,0.0,79,20,0,84,1,1,1,0,0,0.0,0,1,75,0,0,0.0,0.0,163,0.0,0.0,0,0.0,0,3240,Mathew Ryan,Australia
0.0,0.0,416,10,6,380,10,0,1,1,7,0.0,4,3,0,2,0,0.0,0.0,450,0.0,0.0,14,0.0,4,3244,John Stones,England
0.0,0.0,43,2,0,37,3,0,0,0,10,0.0,2,0,0,2,1,0.0,0.0,56,0.0,0.0,15,0.0,0,3247,Fábio Henrique Tavares,Brazil
